tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
1793,blocking,8,0,0,0,1.5006,3.0013,2.0001,3.0283
1794,blocking,8,0,0,0,1.5006,3.0013,2.0001,3.0326
1795,blocking,8,0,0,0,1.5007,3.0025,2.0008,3.0335
1796,blocking,8,0,0,0,1.5004,3.0011,2.0002,3.0303
1797,blocking,8,0,0,0,1.5006,3.0017,2.0003,3.0339
1798,blocking,8,0,0,0,1.5009,3.0026,2.0006,3.0288
1799,blocking,8,0,0,0,1.501,3.0024,2.0002,3.0306
1800,blocking,8,0,0,0,1.5005,3.0017,2.0005,3.0212
1801,blocking,8,0,0,0,1.5003,3.0011,2.0003,3.0187
1802,blocking,8,0,0,0,1.5012,3.0031,2.0005,3.0344
1803,blocking,8,0,0,0,1.501,3.0028,2.0006,3.0342
1804,blocking,8,0,0,0,1.5007,3.0017,2.0002,3.0424
1805,blocking,8,0,0,0,1.5012,3.0039,2.001,3.047
1806,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0306
1807,blocking,8,0,0,0,1.5005,3.001,2.0001,3.0332
1808,blocking,8,0,0,0,1.5013,3.0047,2.0014,3.0333
1809,blocking,8,0,0,0,1.5011,3.003,2.0005,3.0337
1810,blocking,8,0,0,0,1.5005,3.0011,2.0,3.0374
1811,blocking,8,0,0,0,1.5007,3.0015,2.0001,3.0284
1812,blocking,8,0,0,0,1.5007,3.0023,2.0006,3.0354
1813,blocking,8,0,0,0,1.5009,3.0026,2.0006,3.0358
1814,blocking,8,0,0,0,1.5007,3.0016,2.0001,3.0354
1815,blocking,8,0,0,0,1.5008,3.0021,2.0003,3.0332
1816,blocking,8,0,0,0,1.5005,3.0016,2.0004,3.0199
1817,blocking,8,0,0,0,1.5009,3.0028,2.0007,3.0305
1818,blocking,8,0,0,0,1.5009,3.0027,2.0006,3.0332
1819,blocking,8,0,0,0,1.5005,3.0014,2.0002,3.0294
1820,blocking,8,0,0,0,1.5008,3.0017,2.0001,3.0229
1821,blocking,8,0,0,0,1.5004,3.0013,2.0003,3.0166
1822,blocking,8,0,0,0,1.5008,3.0026,2.0007,3.03
1823,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0353
1824,blocking,8,0,0,0,1.5006,3.0017,2.0004,3.0365
1825,blocking,8,0,0,0,1.5007,3.0021,2.0004,3.0276
1826,blocking,8,0,0,0,1.5004,3.001,2.0001,3.0159
1827,blocking,8,0,0,0,1.5003,3.0011,2.0003,3.0253
