tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
233,blocking,8,0,0,0,0.2504,1.0012,3.9987,1.0305
234,blocking,8,0,0,0,0.2502,1.0009,4.0001,1.0222
235,blocking,8,0,0,0,0.2503,1.0013,4.0008,1.0292
236,blocking,8,0,0,0,0.2502,1.0011,4.0008,1.0242
237,blocking,8,0,0,0,0.2504,1.0015,4.0002,1.0314
238,blocking,8,0,0,0,0.2504,1.0012,3.999,1.026
239,blocking,8,0,0,0,0.2505,1.0021,4.0012,1.0281
240,blocking,8,0,0,0,0.2503,1.0014,4.0014,1.0311
241,blocking,8,0,0,0,0.2503,1.0009,3.9992,1.0223
242,blocking,8,0,0,0,0.2504,1.0015,3.9999,1.0356
243,blocking,8,0,0,0,0.2514,1.0063,4.0031,1.0306
244,blocking,8,0,0,0,0.2503,1.0015,4.0014,1.0301
245,blocking,8,0,0,0,0.2502,1.0009,4.0,1.0238
246,blocking,8,0,0,0,0.2503,1.0011,3.9996,1.0269
247,blocking,8,0,0,0,0.2502,1.0007,4.0001,1.024
248,blocking,8,0,0,0,0.2502,1.001,4.0,1.0264
249,blocking,8,0,0,0,0.2505,1.002,3.9998,1.0251
250,blocking,8,0,0,0,0.2503,1.0015,4.0007,1.0298
251,blocking,8,0,0,0,0.2503,1.0013,4.0007,1.0237
252,blocking,8,0,0,0,0.2504,1.0015,3.9997,1.0293
253,blocking,8,0,0,0,0.2502,1.0009,4.0004,1.0238
254,blocking,8,0,0,0,0.2503,1.0012,3.9996,1.0291
255,blocking,8,0,0,0,0.2503,1.0011,4.0002,1.0253
256,blocking,8,0,0,0,0.2506,1.0026,4.0012,1.0323
257,blocking,8,0,0,0,0.2502,1.001,4.0002,1.0186
258,blocking,8,0,0,0,0.2502,1.0011,4.0006,1.0233
259,blocking,8,0,0,0,0.2503,1.001,3.9999,1.0176
260,blocking,8,0,0,0,0.2503,1.0012,4.0003,1.0181
261,blocking,8,0,0,0,0.2502,1.0006,3.9999,1.0163
262,blocking,8,0,0,0,0.2503,1.0014,4.001,1.0294
263,blocking,8,0,0,0,0.2503,1.0012,4.0004,1.0231
264,blocking,8,0,0,0,0.2503,1.0011,4.0,1.0305
265,blocking,8,0,0,0,0.2503,1.0013,3.9999,1.0206
266,blocking,8,0,0,0,0.2502,1.0011,4.0006,1.0159
267,blocking,8,0,0,0,0.2502,1.001,4.0002,1.0178
268,blocking,8,0,0,0,0.2503,1.0012,3.9998,1.0309
269,blocking,8,0,0,0,0.2503,1.0011,4.0002,1.0183
270,blocking,8,0,0,0,0.2502,1.0007,3.9995,1.0239
271,blocking,8,0,0,0,0.2503,1.0008,3.999,1.0246
272,blocking,8,0,0,0,0.2502,1.0008,3.9995,1.0291
273,blocking,8,0,0,0,0.2501,1.0005,4.0003,1.0185
274,blocking,8,0,0,0,0.2504,1.0015,4.0003,1.0299
275,blocking,8,0,0,0,0.2503,1.0013,4.0002,1.0282
276,blocking,8,0,0,0,0.2505,1.0019,3.9997,1.0376
277,blocking,8,0,0,0,0.2504,1.0015,3.9996,1.0323
278,blocking,8,0,0,0,0.2503,1.0009,3.9993,1.0211
279,blocking,8,0,0,0,0.2504,1.0016,3.9996,1.0256
280,blocking,8,0,0,0,0.2502,1.0008,3.9998,1.0303
281,blocking,8,0,0,0,0.2503,1.0011,3.9999,1.0295
282,blocking,8,0,0,0,0.2505,1.0027,4.0021,1.027
283,blocking,8,0,0,0,0.2502,1.0009,4.0002,1.0312
284,blocking,8,0,0,0,0.2502,1.0007,3.9998,1.0257
285,blocking,8,0,0,0,0.2503,1.0012,4.0005,1.0224
286,blocking,8,0,0,0,0.2504,1.0014,3.9993,1.0332
287,blocking,8,0,0,0,0.2502,1.0008,3.9995,1.0221
288,blocking,8,0,0,0,0.2505,1.0025,4.0015,1.0272
289,blocking,8,0,0,0,0.2502,1.0008,3.9997,1.0266
290,blocking,8,0,0,0,0.2504,1.0012,3.9981,1.0272
291,blocking,8,0,0,0,0.2503,1.0011,3.9998,1.0322
292,blocking,8,0,0,0,0.2502,1.001,4.0001,1.0308
293,blocking,8,0,0,0,0.2502,1.001,4.0007,1.0322
294,blocking,8,0,0,0,0.2506,1.0033,4.0043,1.0328
295,blocking,8,0,0,0,0.2503,1.0012,3.9992,1.0189
296,blocking,8,0,0,0,0.2502,1.0011,4.0006,1.017
297,blocking,8,0,0,0,0.2502,1.0007,3.9997,1.0264
298,blocking,8,0,0,0,0.2502,1.0007,3.9999,1.0212
299,blocking,8,0,0,0,0.2502,1.0008,4.0001,1.0253
300,blocking,8,0,0,0,0.2502,1.0008,4.0002,1.0168
301,blocking,8,0,0,0,0.2502,1.0007,3.9997,1.0321
302,blocking,8,0,0,0,0.2504,1.0014,3.9995,1.0332
303,blocking,8,0,0,0,0.2502,1.0012,4.0009,1.0273
304,blocking,8,0,0,0,0.2503,1.0012,4.0006,1.0307
305,blocking,8,0,0,0,0.2504,1.0015,3.9998,1.024
306,blocking,8,0,0,0,0.2504,1.0014,3.9998,1.0305
307,blocking,8,0,0,0,0.2503,1.0012,3.9996,1.0258
308,blocking,8,0,0,0,0.2506,1.0036,4.0042,1.0327
309,blocking,8,0,0,0,0.2504,1.0017,4.0008,1.0207
310,blocking,8,0,0,0,0.2502,1.001,4.0006,1.0221
311,blocking,8,0,0,0,0.2502,1.001,4.0004,1.0214
312,blocking,8,0,0,0,0.2503,1.0011,3.9997,1.0178
313,blocking,8,0,0,0,0.2504,1.0016,4.0004,1.0309
314,blocking,8,0,0,0,0.2503,1.0011,4.0002,1.0228
315,blocking,8,0,0,0,0.2502,1.0007,3.9996,1.0263
316,blocking,8,0,0,0,0.2503,1.0012,3.9993,1.0307
317,blocking,8,0,0,0,0.2502,1.0008,3.9999,1.026
318,blocking,8,0,0,0,0.2502,1.0006,3.9998,1.0217
319,blocking,8,0,0,0,0.2504,1.0015,3.9997,1.0306
320,blocking,8,0,0,0,0.2504,1.0015,4.0002,1.0285
321,blocking,8,0,0,0,0.2502,1.0011,4.001,1.0222
322,blocking,8,0,0,0,0.2502,1.0009,3.9997,1.0284
323,blocking,8,0,0,0,0.2504,1.0014,3.9996,1.0329
324,blocking,8,0,0,0,0.2504,1.0017,4.0004,1.0251
325,blocking,8,0,0,0,0.2503,1.0013,4.0009,1.0294
326,blocking,8,0,0,0,0.2503,1.0013,3.9998,1.0281
327,blocking,8,0,0,0,0.2503,1.0011,4.0004,1.0282
328,blocking,8,0,0,0,0.2502,1.0008,3.9998,1.0322
329,blocking,8,0,0,0,0.2504,1.0015,3.9996,1.0307
330,blocking,8,0,0,0,0.2504,1.0018,4.0004,1.0327
331,blocking,8,0,0,0,0.2503,1.0014,4.0001,1.0324
332,blocking,8,0,0,0,0.2503,1.0013,4.0007,1.0348
333,blocking,8,0,0,0,0.2503,1.0014,4.0006,1.0335
334,blocking,8,0,0,0,0.2504,1.0017,4.0007,1.0324
335,blocking,8,0,0,0,0.2503,1.0013,4.0002,1.0245
336,blocking,8,0,0,0,0.2502,1.001,4.0002,1.0297
337,blocking,8,0,0,0,0.2504,1.0013,3.9997,1.0292
338,blocking,8,0,0,0,0.2504,1.0015,4.0,1.0321
339,blocking,8,0,0,0,0.2503,1.0015,4.0004,1.0281
340,blocking,8,0,0,0,0.2504,1.0017,4.0006,1.0311
341,blocking,8,0,0,0,0.2503,1.0009,3.9992,1.0314
342,blocking,8,0,0,0,0.2516,1.0067,4.0015,1.0365
343,blocking,8,0,0,0,0.2504,1.0025,4.0031,1.0269
344,blocking,8,0,0,0,0.2504,1.0016,3.9996,1.0295
345,blocking,8,0,0,0,0.2503,1.0012,4.0004,1.0324
